typeid,numberchanges,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:11.5394983+02:00,0,00:00:02.0153468,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:14.8869931+02:00,0,00:00:02.7701227,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:30.5088657+02:00,0,00:00:06.7915371,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:37.9735639+02:00,0,00:00:03.1399997,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:41.1185775+02:00,0,00:00:02.1624122,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:43.2980339+02:00,0,00:00:03.8518288,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:47.3805862+02:00,0,00:00:06.1456963,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:53.7203013+02:00,0,00:00:02.0198289,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:55.915902+02:00,0,00:00:03.6413082,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:09:59.8045302+02:00,0,00:00:02.0477807,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:02.035785+02:00,0,00:00:03.1233568,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:05.7553832+02:00,0,00:00:02.7831224,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:08.5435472+02:00,0,00:00:02.0196951,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:10.6745376+02:00,0,00:00:02.8584216,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:14.044069+02:00,0,00:00:03.4427880,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:21.0462707+02:00,0,00:00:02.1430685,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:23.3871291+02:00,0,00:00:02.0235335,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:25.7085072+02:00,0,00:00:02.0571435,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:27.9698201+02:00,0,00:00:05.0203391,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,89b6e8c8-1871-4262-b332-ddeb8821b421,0.1010-Default,2016-07-18T16:10:33.219904+02:00,0,00:00:02.8750368,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:14:57.9490946+02:00,0,00:00:02.8048442,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:00.8964224+02:00,0,00:00:12.4533024,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:14.1465949+02:00,0,00:00:04.0578164,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:19.7462369+02:00,0,00:00:02.4142927,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:22.3469015+02:00,0,00:00:03.0962672,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:25.6927635+02:00,0,00:00:02.3390405,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:28.0358456+02:00,0,00:00:12.8257842,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",15,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:41.1400514+02:00,0,00:00:04.3574167,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:53.7636943+02:00,0,00:00:04.0368139,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:15:57.8721691+02:00,0,00:00:02.9164527,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:16:01.2407033+02:00,0,00:00:02.1215828,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:16:11.4604925+02:00,0,00:00:08.3259732,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:16:20.0007141+02:00,0,00:00:08.8188471,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:16:28.8245745+02:00,0,00:00:03.0646039,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:16:32.1374093+02:00,0,00:00:04.4246159,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:16:43.3159391+02:00,0,00:00:02.5531214,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:16:47.073036+02:00,0,00:00:04.3105369,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:16:51.7771559+02:00,0,00:00:09.8579808,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:17:01.8359101+02:00,0,00:00:03.5277126,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:17:05.3676328+02:00,0,00:00:02.0230522,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:17:08.9223938+02:00,0,00:00:07.2519571,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:17:16.9976491+02:00,0,00:00:02.2289985,0Win:vsWindowTypeToolWindow Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",17,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:17:19.2296556+02:00,0,00:00:02.2918653,0Win:vsWindowTypeToolWindow Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:17:21.5275375+02:00,0,00:00:03.1621890,0Win:vsWindowTypeToolWindow Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:18:10.5097473+02:00,0,00:00:04.5713211,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:18:19.383126+02:00,0,00:00:02.1522224,0Win:vsWindowTypeToolWindow Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",14,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:18:21.5373236+02:00,0,00:00:03.5442489,0Win:vsWindowTypeToolWindow Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:18:25.0825693+02:00,0,00:00:02.4792578,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:18:27.7824118+02:00,0,00:00:15.5141081,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:18:43.6749154+02:00,0,00:00:50.2237128,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:19:34.2250867+02:00,0,00:00:02.9027258,0Win:vsWindowTypeToolWindow Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:19:37.3286543+02:00,0,00:00:02.1799608,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:19:39.7548135+02:00,0,00:00:56.2508215,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:20:36.2929494+02:00,0,00:00:54.0331075,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:21:30.763466+02:00,0,00:00:03.3493448,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:21:34.2392547+02:00,0,00:00:02.0249453,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:21:36.5437645+02:00,0,00:00:02.6754053,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:21:41.2158079+02:00,0,00:00:11.8729402,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:21:53.0937617+02:00,0,00:00:06.4283849,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:22:00.3761784+02:00,0,00:00:03.1829425,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:22:05.8508188+02:00,0,00:00:02.2900164,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:22:08.1478208+02:00,0,00:00:02.0102382,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:22:10.3513956+02:00,0,00:00:20.0897502,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:22:35.2105021+02:00,0,00:00:02.0569274,0Win:vsWindowTypeToolWindow Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",15,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:22:37.2684325+02:00,0,00:00:04.0776274,0Win:vsWindowTypeToolWindow Test Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:24:46.6234002+02:00,0,00:00:02.3466886,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:24:49.115716+02:00,0,00:00:02.4907438,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",15,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:24:53.5278113+02:00,0,00:00:02.1579832,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:24:55.8280378+02:00,0,00:00:02.1571056,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:24:57.9941671+02:00,0,00:00:02.0789510,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:00.1758516+02:00,0,00:00:08.7961505,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",14,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:09.280591+02:00,0,00:00:02.0623785,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:11.8070818+02:00,0,00:00:02.2526986,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:14.2552502+02:00,0,00:00:02.1443592,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:16.6328076+02:00,0,00:00:03.4995039,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:20.3703112+02:00,0,00:00:06.1981204,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:26.6551093+02:00,0,00:00:02.0635598,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:28.8223897+02:00,0,00:00:02.0878534,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:31.0004733+02:00,0,00:00:02.6674255,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:33.7579428+02:00,0,00:00:02.0579330,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:35.8228941+02:00,0,00:00:02.1758082,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:38.1545308+02:00,0,00:00:03.4222497,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:41.7424048+02:00,0,00:00:02.2169212,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",19,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:44.1306308+02:00,0,00:00:02.0888178,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:46.3617527+02:00,0,00:00:02.4205895,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:48.9112323+02:00,0,00:00:02.0999202,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:51.215279+02:00,0,00:00:03.2206881,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:54.5038636+02:00,0,00:00:03.8708755,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",16,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:25:58.4320561+02:00,0,00:00:04.4123984,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:02.98284+02:00,0,00:00:02.4064671,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:05.6254657+02:00,0,00:00:02.0219271,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:07.7506994+02:00,0,00:00:27.8771030,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:35.7675758+02:00,0,00:00:02.0106260,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:37.7852204+02:00,0,00:00:02.0958464,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:39.9203688+02:00,0,00:00:02.5313136,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:42.4777511+02:00,0,00:00:05.6081465,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:48.2430634+02:00,0,00:00:06.1564416,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:26:54.4786401+02:00,0,00:00:11.5128694,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:27:06.1525802+02:00,0,00:00:02.4513398,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:27:08.8163384+02:00,0,00:00:02.0700334,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:27:11.0999393+02:00,0,00:00:06.7204489,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",14,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:27:18.2070274+02:00,0,00:00:02.3612844,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:27:20.7882214+02:00,0,00:00:02.0259474,0Win:vsWindowTypeDocument HiwiApiTest.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,75c6cb90-7b15-4c22-958f-e12b311e8671,0.1010-Default,2016-07-18T16:27:22.9505312+02:00,0,00:00:02.1245749,0Win:vsWindowTypeDocument HiwiApiTest.cs
