typeid,target,location,navtype,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:bool] [Assemble.Integration.Tests.Utilities.ViewShareUtilities, Assemble.Integration.Tests].IsViewShareSwitchOn([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,ac28aa1d-2d66-4244-86e0-cb9a38159244,0.1004-Default,2016-06-06T19:05:14.6093561+02:00,3,,0Win:vsWindowTypeDocument ViewShareUtilities.cs,0Doc:CSharp ViewShareUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[p:object] [Notifications.Services.Core.SmtpEmailClient, Notifications.Services].SendEmail([Assemble.Notifications.Domain.Entities.NotificationEmail, Assemble.Notifications.Domain] notificationEmail)",2,ac28aa1d-2d66-4244-86e0-cb9a38159244,0.1004-Default,2016-06-06T19:08:56.8613518+02:00,1,,0Win:vsWindowTypeDocument SmtpEmailClient.cs,0Doc:CSharp \Assemble.Notifications\Notifications.Services\Core\SmtpEmailClient.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:System.Net.Mail.SmtpClient, System, 4.0.0.0",3,ac28aa1d-2d66-4244-86e0-cb9a38159244,0.1004-Default,2016-06-06T19:11:48.11095+02:00,3,,0Win:vsWindowTypeDocument SmtpClient.cs,0Doc:CSharp SmtpClient.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,ac28aa1d-2d66-4244-86e0-cb9a38159244,0.1004-Default,2016-06-06T19:11:48.4145981+02:00,3,,0Win:vsWindowTypeDocument SmtpClient.cs,0Doc:CSharp SmtpClient.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:System.Net.Mail.SmtpClient, System, 4.0.0.0",3,ac28aa1d-2d66-4244-86e0-cb9a38159244,0.1004-Default,2016-06-06T19:11:53.5734147+02:00,3,,0Win:vsWindowTypeDocument SmtpClient.cs,0Doc:CSharp SmtpClient.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,2,ac28aa1d-2d66-4244-86e0-cb9a38159244,0.1004-Default,2016-06-06T19:15:37.6879972+02:00,1,,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble.Notifications\Assemble.Notification.Service.Console\App.config
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:Assemble.Integration.Tests.Views.EmbeddedSharedViewTests, Assemble.Integration.Tests",2,ac28aa1d-2d66-4244-86e0-cb9a38159244,0.1004-Default,2016-06-06T19:24:43.349117+02:00,1,,0Win:vsWindowTypeDocument EmbeddedSharedViewTests.cs,0Doc:CSharp embeddedsharedviewtests.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[p:void] [Assemble.Integration.Tests.ProjectManagement.Sorting.SortingArchivedProjectIntegrationTests, Assemble.Integration.Tests].AfterAll()",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:28:14.815348+02:00,1,,0Win:vsWindowTypeDocument SortingArchivedProjectIntegrationTests.cs,0Doc:CSharp SortingArchivedProjectIntegrationTests.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:28:17.9769309+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Collections.ObjectModel.ReadOnlyCollection`1[[T -> i:OpenQA.Selenium.IWebElement, WebDriver, 2.37.0.0]], mscorlib, 4.0.0.0] [OpenQA.Selenium.Remote.RemoteWebDriver, WebDriver, 2.37.0.0].FindElements([OpenQA.Selenium.By, WebDriver, 2.37.0.0] by)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:30:55.9131225+02:00,3,,0Win:vsWindowTypeDocument RemoteWebDriver.cs,0Doc:CSharp RemoteWebDriver.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:30:56.4381368+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:33:13.2213648+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:33:13.3248672+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ArchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:35:18.6815398+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:35:23.832174+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:35:27.969324+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:35:28.9588523+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:35:32.3500055+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:36:00.3518496+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:36:06.7146249+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:36:22.7633291+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveProject([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver, [p:string] projectName)",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:42:36.1282831+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:45:39.1670489+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ArchiveProject([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver, [p:string] projectName)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:45:39.5060572+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:46:27.303698+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:46:34.9001387+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ArchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:46:35.5916698+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].DeleteProject([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver, [p:string] name)",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-21T21:49:36.2379104+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ArchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-22T17:05:25.5752693+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:bool] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ProjectExistisInCurrentView([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver, [p:string] projectName)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-22T17:05:38.485714+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ArchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-22T17:05:38.5102145+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-22T17:07:49.639207+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:Assemble.Integration.Tests.ProjectManagement.Sorting.SortingArchivedProjectIntegrationTests, Assemble.Integration.Tests",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:14:41.709193+02:00,1,,0Win:vsWindowTypeDocument SortingArchivedProjectIntegrationTests.cs,0Doc:CSharp SortingArchivedProjectIntegrationTests.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[p:void] [Assemble.Integration.Tests.ProjectManagement.Sorting.SortingArchivedProjectIntegrationTests, Assemble.Integration.Tests].BeforeAll()",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:14:53.7339899+02:00,1,,0Win:vsWindowTypeDocument SortingArchivedProjectIntegrationTests.cs,0Doc:CSharp SortingArchivedProjectIntegrationTests.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[p:void] [Assemble.Integration.Tests.ProjectManagement.Sorting.SortingArchivedProjectIntegrationTests, Assemble.Integration.Tests].SortingArchivedProjectsByName()",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:15:25.8960661+02:00,1,,0Win:vsWindowTypeDocument SortingArchivedProjectIntegrationTests.cs,0Doc:CSharp SortingArchivedProjectIntegrationTests.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:18:06.8814534+02:00,1,,0Win:vsWindowTypeDocument app.config,0Doc:XML app.config
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[p:void] [Assemble.Integration.Tests.ProjectManagement.Sorting.SortingArchivedProjectIntegrationTests, Assemble.Integration.Tests].BeforeAll()",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:24:25.9234888+02:00,1,,0Win:vsWindowTypeDocument SortingArchivedProjectIntegrationTests.cs,0Doc:CSharp SortingArchivedProjectIntegrationTests.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ArchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:24:57.8463646+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:26:57.0168835+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ArchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:27:17.7551175+02:00,1,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [i:OpenQA.Selenium.IWebElement, WebDriver, 2.37.0.0] [Assemble.Integration.Tests.Core.RemoteWebDriverExtensions, Assemble.Integration.Tests].WaitForElement(this [Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver, [OpenQA.Selenium.By, WebDriver, 2.37.0.0] by, opt [p:int] initialWait, opt [p:int] millisecondsToWait, opt [i:OpenQA.Selenium.IWebElement, WebDriver, 2.37.0.0] startingElement)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:27:23.3785628+02:00,3,,0Win:vsWindowTypeDocument RemoteWebDriverExtensions.cs,0Doc:CSharp RemoteWebDriverExtensions.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [System.Collections.ObjectModel.ReadOnlyCollection`1[[T -> i:OpenQA.Selenium.IWebElement, WebDriver, 2.37.0.0]], mscorlib, 4.0.0.0] [Assemble.Integration.Tests.Core.RemoteWebDriverExtensions, Assemble.Integration.Tests].WaitForElements(this [Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver, [OpenQA.Selenium.By, WebDriver, 2.37.0.0] by, opt [p:int] initialWait, opt [p:int] millisecondsToWait, opt [p:int] minNumberOfElements, opt [i:OpenQA.Selenium.IWebElement, WebDriver, 2.37.0.0] startingElement)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:27:32.1412217+02:00,3,,0Win:vsWindowTypeDocument RemoteWebDriverExtensions.cs,0Doc:CSharp RemoteWebDriverExtensions.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[p:void] [Assemble.Integration.Tests.ProjectManagement.Sorting.SortingArchivedProjectIntegrationTests, Assemble.Integration.Tests].BeforeAll()",2,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:28:06.5776199+02:00,1,,0Win:vsWindowTypeDocument SortingArchivedProjectIntegrationTests.cs,0Doc:CSharp SortingArchivedProjectIntegrationTests.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].ArchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:28:08.5381215+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:28:57.4890995+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:static [p:void] [Assemble.Integration.Tests.Utilities.ProjectManagementUtilities, Assemble.Integration.Tests].UnarchiveAllProjects([Assemble.Integration.Tests.Core.ScreenShotRemoteWebDriver, Assemble.Integration.Tests] driver)",3,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.1010-Default,2016-06-23T00:28:57.8077678+02:00,3,,0Win:vsWindowTypeDocument ProjectManagementUtilities.cs,0Doc:CSharp ProjectManagementUtilities.cs
