profileid,education,position,projectsCourses,projectsPersonal,projectsSharedSmall,projectsSharedMedium,projectsSharedLarge,teamsSolo,teamsSmall,teamsMedium,teamsLarge,codeReviews,programmingGeneral,programmingCSharp,comment,idesessionuuid,kaveversion,triggeredat,triggeredby,activewindow,activedocument
7ae0d636-08b4-4cc4-b312-c2d149dfea6b,2,5,0,0,1,0,1,1,0,0,0,0,6,3,,34a7f22c-7840-4a86-906c-bdc6f732bbf0,0.1014-Default,2016-12-08T12:32:44.2369508+01:00,0,,
7ae0d636-08b4-4cc4-b312-c2d149dfea6b,2,5,0,0,1,0,1,1,0,0,0,0,6,3,,deda33c5-342b-4d00-973e-605668f1ffd6,0.1014-Default,2017-01-02T10:28:33.4549877+01:00,0,,
7ae0d636-08b4-4cc4-b312-c2d149dfea6b,2,5,0,0,1,0,1,1,0,0,0,0,6,3,,13f2bdd3-f0c0-4fb2-bfd1-331d5dcce92f,0.1014-Default,2017-01-31T10:03:07.4051006+01:00,0,,
e1dc612a-0770-4d44-bdc9-d504999c792e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1ef3de35-6ca0-460c-a8c3-0a8bd8e27dc6,0.1013-Default,2016-10-12T17:13:46.1220786+02:00,0,,
4bb37f38-d001-48ca-8663-b9a6dae0fe10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5f7dae3e-f745-4214-b5ef-64044318b391,0.1013-Default,2016-10-28T08:56:54.8148055+02:00,0,,
4bb37f38-d001-48ca-8663-b9a6dae0fe10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5f7dae3e-f745-4214-b5ef-64044318b391,0.1013-Default,2016-10-28T08:56:54.8148055+02:00,0,0Win:vsWindowTypeToolbox Toolbox,
4bb37f38-d001-48ca-8663-b9a6dae0fe10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5f817b6b-f920-4f58-bd2d-7121a85a2196,0.1013-Default,2016-11-11T07:28:01.4613446+01:00,0,,
4bb37f38-d001-48ca-8663-b9a6dae0fe10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5f817b6b-f920-4f58-bd2d-7121a85a2196,0.1013-Default,2016-11-11T07:28:01.4613446+01:00,0,0Win:vsWindowTypeToolWindow Start Page,
858eed1c-e972-4672-9715-820086d3bbd2,2,5,0,1,1,1,1,1,1,1,1,1,5,6,,4bb3149d-b42c-4eb8-8abe-898e9cb53bad,0.1014-Default,2016-10-30T00:22:52.1100098+02:00,0,,
6e450d1f-17fa-464e-96bc-f417b4cd881f,4,5,0,1,1,1,1,0,1,1,0,1,7,7,,a562de87-6b77-4abe-84da-52efa144101f,0.1014-Default,2016-11-02T08:14:30.4311442+01:00,0,,
0eac3839-1cb0-4716-bdeb-3b0f2c291e82,5,4,0,0,1,0,0,0,1,0,0,1,3,3,,f0634bb0-fd94-46c2-8e91-aafaa7e9a82c,0.1014-Default,2016-11-16T06:29:52.450063+01:00,0,0Win:vsWindowTypeDocument ApDcfViewModel.cs,0Doc:CSharp \AspnetIdentitySample\ViewModels\ApDcfViewModel.cs
0eac3839-1cb0-4716-bdeb-3b0f2c291e82,5,4,0,0,1,0,0,0,1,0,0,1,3,3,,f0634bb0-fd94-46c2-8e91-aafaa7e9a82c,0.1014-Default,2016-11-16T06:29:52.450063+01:00,0,,
a4241afb-d330-4960-a8c7-9ce2e8722426,0,0,1,0,0,0,0,1,1,0,0,0,4,4,,8744f4aa-ce5b-4e87-8e8d-c92b5aaee827,0.1014-Default,2016-11-23T21:28:55.9770559+01:00,0,0Win:vsWindowTypeDocument Node.cs,0Doc:CSharp node.cs
fae623e6-ab30-452a-8395-0873bb6bdec1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90539fef-7fc3-4506-baf0-83fcf319fad9,0.1014-Default,2016-12-01T11:21:24.2945509+01:00,0,,
fae623e6-ab30-452a-8395-0873bb6bdec1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90539fef-7fc3-4506-baf0-83fcf319fad9,0.1014-Default,2016-12-01T11:21:24.2945509+01:00,0,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:SQL Server Tools \bin\Debug\Quaystone_6.publish.sql
fae623e6-ab30-452a-8395-0873bb6bdec1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13b6d903-4acd-4411-9218-8ecd1bcf12dc,0.1014-Default,2016-12-02T14:04:30.9812191+01:00,0,,
fae623e6-ab30-452a-8395-0873bb6bdec1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13b6d903-4acd-4411-9218-8ecd1bcf12dc,0.1014-Default,2016-12-02T14:04:30.9812191+01:00,0,0Win:vsWindowTypeOutput Output,0Doc:XML \spec\Quaystone.Specification\App.config
fae623e6-ab30-452a-8395-0873bb6bdec1,5,5,0,0,0,0,1,0,0,0,1,1,5,5,,9dae4063-554d-4202-a637-cd6b8b166659,0.1014-Default,2016-12-13T11:38:49.428746+01:00,0,,
ee1bf790-cc61-48f0-a955-b78fcddefe33,4,5,1,1,1,1,1,1,1,1,1,2,6,6,,028e4817-35f8-471d-aa95-1c76de7a1820,0.1014-Default,2016-12-02T08:55:08.9774105+01:00,0,,
ee1bf790-cc61-48f0-a955-b78fcddefe33,4,5,1,1,1,1,1,1,1,1,1,2,6,6,,028e4817-35f8-471d-aa95-1c76de7a1820,0.1014-Default,2016-12-02T08:55:08.9774105+01:00,0,0Win:vsWindowTypeToolWindow Start Page,
d21d4f97-133f-4775-8b44-14c0bf33e3dc,5,5,0,1,0,1,0,1,0,0,0,0,5,5,,6ba0532e-047b-46be-a0e1-7925b5918e7e,0.1014-Default,2016-12-03T20:41:38.9163412+01:00,0,,
d21d4f97-133f-4775-8b44-14c0bf33e3dc,5,5,0,1,0,1,0,1,0,0,0,0,5,5,,7abf21ee-fc18-45f0-a134-7a5088fbfab8,0.1014-Default,2016-12-18T21:57:23.163346+01:00,0,0Win:vsWindowTypeToolWindow Start Page,
d21d4f97-133f-4775-8b44-14c0bf33e3dc,5,5,0,1,0,1,0,1,0,0,0,0,5,5,,7abf21ee-fc18-45f0-a134-7a5088fbfab8,0.1014-Default,2016-12-18T21:57:23.163346+01:00,0,,
3e1eba03-2547-4333-8e4c-f5f16d06ecef,0,0,0,1,0,0,0,1,0,0,0,0,5,5,,96422510-f79f-4501-901d-645b6eb830b3,0.1015-Default,2016-12-17T09:33:51.4779519+01:00,0,,
3e1eba03-2547-4333-8e4c-f5f16d06ecef,0,0,0,1,0,0,0,1,0,0,0,0,5,5,,af78fb83-140c-43c8-90ad-4fb0fc626f5b,0.1015-Default,2017-01-08T15:54:35.2238376+01:00,0,,
3e1eba03-2547-4333-8e4c-f5f16d06ecef,0,0,0,1,0,0,0,1,0,0,0,0,5,5,,a4403bef-0bd1-4696-83f4-c331f6a7be14,0.1015-Default,2017-01-22T08:05:13.5914012+01:00,0,0Win:vsWindowTypeToolWindow Startseite,
3e1eba03-2547-4333-8e4c-f5f16d06ecef,0,0,0,1,0,0,0,1,0,0,0,0,5,5,,a4403bef-0bd1-4696-83f4-c331f6a7be14,0.1015-Default,2017-01-22T08:05:13.5914012+01:00,0,,
cb7dbc6f-9728-4ddc-8ae0-4917be037e82,5,5,0,0,1,1,0,1,1,0,0,2,5,6,,50d68f99-ac6a-4280-878b-d1a332cd0429,0.1015-Default,2016-12-21T12:11:50.5462614+01:00,0,0Win:vsWindowTypeToolWindow Event Manager,0Doc:CSharp icongressnotificationsubscriptionselector.cs
cb7dbc6f-9728-4ddc-8ae0-4917be037e82,5,5,0,0,1,1,0,1,1,0,0,2,5,6,,50d68f99-ac6a-4280-878b-d1a332cd0429,0.1015-Default,2016-12-21T12:11:50.5462614+01:00,0,,
d80169ec-e315-4fbd-8fbf-edec0fe8228d,3,2,1,1,0,0,0,1,1,1,0,1,4,2,,710346cb-e410-4470-ba9a-764670534862,0.1015-Default,2016-12-23T16:51:12.5318956+01:00,0,,
d80169ec-e315-4fbd-8fbf-edec0fe8228d,3,2,1,1,0,0,0,1,1,1,0,1,4,2,,710346cb-e410-4470-ba9a-764670534862,0.1015-Default,2016-12-23T16:51:12.5318956+01:00,0,0Win:vsWindowTypeOutput Output,0Doc:C/C++ \11_dijkstra\dij.cpp
d80169ec-e315-4fbd-8fbf-edec0fe8228d,3,2,1,1,0,0,0,1,1,1,0,1,4,2,,ee71e929-19af-432b-9208-615222e8628f,0.1015-Default,2016-12-24T17:27:28.6109543+01:00,0,,
d80169ec-e315-4fbd-8fbf-edec0fe8228d,3,2,1,1,0,0,0,1,1,1,0,1,4,2,,ee71e929-19af-432b-9208-615222e8628f,0.1015-Default,2016-12-24T17:27:28.6109543+01:00,0,0Win:vsWindowTypeDocument Point.cpp,0Doc:C/C++ \distance_points\Point.cpp
d80169ec-e315-4fbd-8fbf-edec0fe8228d,3,2,1,1,0,0,0,1,1,1,0,1,4,2,,a685ba56-7ede-4c55-9d80-36ff15182b45,0.1015-Default,2016-12-30T17:25:01.2821882+01:00,0,,
d80169ec-e315-4fbd-8fbf-edec0fe8228d,3,2,1,1,0,0,0,1,1,1,0,1,4,2,,9949b32c-a413-43f0-b537-59f266ceff45,0.1015-Default,2017-01-08T17:25:20.3344908+01:00,0,,
d80169ec-e315-4fbd-8fbf-edec0fe8228d,3,2,1,1,0,0,0,1,1,1,0,1,4,2,,d877d41b-1e33-4899-9199-184d369bc145,0.1015-Default,2017-01-17T22:25:01.4438201+01:00,0,,
d80169ec-e315-4fbd-8fbf-edec0fe8228d,3,2,1,1,0,0,0,1,1,1,0,1,4,2,,e32152d7-e290-4141-bbc1-de04665ffed2,0.1015-Default,2017-01-28T16:43:15.5612326+01:00,0,,
3008a5d8-e761-4049-82e2-b06b6cc81453,0,0,0,0,0,0,0,0,0,0,0,0,6,7,,db6636c0-71dd-4898-a4ed-cbe50b125fe5,0.1015-Default,2016-12-24T10:18:06.6554097+01:00,0,,
3008a5d8-e761-4049-82e2-b06b6cc81453,0,0,0,0,0,0,0,0,0,0,0,0,6,7,,83b876a1-ec77-46a7-b271-7f8d9ceebca7,0.1015-Default,2017-01-02T06:50:24.5728069+01:00,0,,
714f9c84-3e11-4dc3-aaa9-45297b1752ac,4,5,0,0,0,0,1,0,0,0,1,2,7,7,,a35ccc85-39fc-490a-a7a4-013ab3bd8e37,0.1013-Default,2017-01-16T14:25:42.695069+01:00,0,0Win:vsWindowTypeDocument ReactsClient.cs,0Doc:CSharp \IIT.Reacts.Engine\Core\ReactsClient.cs
714f9c84-3e11-4dc3-aaa9-45297b1752ac,4,5,0,0,0,0,1,0,0,0,1,2,7,7,,a35ccc85-39fc-490a-a7a4-013ab3bd8e37,0.1013-Default,2017-01-16T14:25:42.695069+01:00,0,,
714f9c84-3e11-4dc3-aaa9-45297b1752ac,4,5,0,0,0,0,1,0,0,0,1,2,7,7,,31a2920a-a682-467f-ae0c-644972555921,0.1013-Default,2017-01-16T20:26:21.3908096+01:00,0,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp program.cs
714f9c84-3e11-4dc3-aaa9-45297b1752ac,4,5,0,0,0,0,1,0,0,0,1,2,7,7,,31a2920a-a682-467f-ae0c-644972555921,0.1013-Default,2017-01-16T20:26:21.3908096+01:00,0,,
714f9c84-3e11-4dc3-aaa9-45297b1752ac,4,5,0,0,0,0,1,0,0,0,1,2,7,7,,6eac9090-2d4c-4af0-93e0-0a3f8e1fed50,0.1013-Default,2017-01-17T21:11:15.9246573+01:00,0,,
714f9c84-3e11-4dc3-aaa9-45297b1752ac,4,5,0,0,0,0,1,0,0,0,1,2,7,7,,6eac9090-2d4c-4af0-93e0-0a3f8e1fed50,0.1013-Default,2017-01-17T21:11:15.9246573+01:00,0,0Win:vsWindowTypeDocument MetricsTimerCacheTests.cs,0Doc:CSharp \IIT.Common.Testing.Unit\Tests\MetricsTimerCacheTests.cs
714f9c84-3e11-4dc3-aaa9-45297b1752ac,4,5,0,0,0,0,1,0,0,0,1,2,7,7,,31a2920a-a682-467f-ae0c-644972555921,0.1013-Default,2017-01-17T22:13:51.8719069+01:00,0,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp program.cs
714f9c84-3e11-4dc3-aaa9-45297b1752ac,4,5,0,0,0,0,1,0,0,0,1,2,7,7,,31a2920a-a682-467f-ae0c-644972555921,0.1013-Default,2017-01-17T22:13:51.8719069+01:00,0,,
955e7bcc-f7cb-4049-8b6e-dbc6ea3f2b44,0,0,0,0,0,0,0,0,0,0,0,0,5,6,,3184a9ff-5cf3-49fb-8dc5-1535c536bf71,0.1015-Default,2017-01-27T06:14:18.9793071+01:00,0,,
955e7bcc-f7cb-4049-8b6e-dbc6ea3f2b44,0,0,0,0,0,0,0,0,0,0,0,0,5,6,,3184a9ff-5cf3-49fb-8dc5-1535c536bf71,0.1015-Default,2017-01-27T06:14:18.9793071+01:00,0,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
37d04c30-e34b-4648-95f3-0186cd5ee993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4f973119-7b35-4d4f-8772-17b0cc154a6a,0.1015-Default,2017-02-01T02:18:42.2714023+01:00,0,,
152b3880-4adc-46af-926e-af42df25f428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,510a28a2-e887-41ad-ac03-1649a6f07678,0.1015-Default,2017-02-24T04:00:43.1388745+01:00,0,,
00d90f9d-5702-4fe7-be75-5f8c202b460e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5994f97b-6159-4e20-9e43-32d55b2b36c7,0.1004-Default,2016-05-03T15:44:01.5362763+02:00,0,0Win:vsWindowTypeDocument RazorCompiler.cs,0Doc:CSharp \CrunchyFrog.SiteBox.Mvc.Common\CompiledViews\RazorCompiler.cs
00d90f9d-5702-4fe7-be75-5f8c202b460e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,042add56-9cd6-48ff-bc58-15f7ef2c76ea,0.1004-Default,2016-05-04T16:36:32.2275538+02:00,0,0Win:vsWindowTypeToolWindow Find Results 1,
90905684-23b0-4235-a21a-da8ce36afcbc,4,2,1,0,0,0,0,1,0,0,0,1,4,4,,77ff5d58-d2ef-476b-98ff-fb8b17872d55,0.1000-Default,2016-04-12T10:57:27.8087975+02:00,0,0Win:vsWindowTypeDocument DbTransaksjonerVakt.cs,0Doc:CSharp dbtransaksjonervakt.cs
90905684-23b0-4235-a21a-da8ce36afcbc,4,2,1,0,0,0,0,1,0,0,0,1,4,4,,48b25aed-d847-430e-bd84-175cd0cf5944,0.1000-Default,2016-04-12T18:01:05.9803052+02:00,0,0Win:vsWindowTypeDocument Index.cshtml,0Doc:HTMLX \Jobbplan\Views\Vakt\Index.cshtml
eb31e1d4-a714-43fa-a5fe-775e2dc1e385,5,5,0,1,1,0,0,1,0,0,0,0,4,5,,69656bd7-1c41-4193-917d-288425517765,0.1000-Default,2016-04-12T01:37:53.9243422+02:00,0,0Win:vsWindowTypeToolWindow Properties,
eb31e1d4-a714-43fa-a5fe-775e2dc1e385,5,5,0,1,1,0,0,1,0,0,0,0,4,5,,df71cb1b-ff93-40e9-afe4-85ce899c4e81,0.1000-Default,2016-04-23T15:05:36.3514659+02:00,0,0Win:vsWindowTypeDocument SwapManager.fs,0Doc:F# \Swap.Core\SwapManager.fs
eb31e1d4-a714-43fa-a5fe-775e2dc1e385,5,5,0,1,1,0,0,1,0,0,0,0,4,5,,8a2cec70-9ae5-4f73-808c-ab5602a06771,0.1001-Default,2016-05-01T14:42:11.834566+02:00,0,0Win:vsWindowTypeDocument Program.cs,0Doc:CSharp \BtcAccountingPocConsoleApp\Program.cs
1fb55b98-29b9-48f8-8bf5-b76420655a88,0,5,0,0,0,1,0,0,1,1,0,2,3,3,,74bb79b8-9c4e-4603-add5-a917f5b89a0a,0.1004-Default,2016-04-25T17:25:50.0587858+02:00,0,0Win:vsWindowTypeToolWindow Start Page,
1fb55b98-29b9-48f8-8bf5-b76420655a88,0,5,0,0,0,1,0,0,1,1,0,2,3,3,,9811b1e9-0165-4829-a082-57123d49d2db,0.1004-Default,2016-04-26T17:40:37.2631341+02:00,0,0Win:vsWindowTypeDocument AliasService.cs,0Doc:CSharp \Orchestrator\Services\AliasService.cs
dc639601-f1de-4b25-9a4e-619d7b3cd343,2,1,0,1,0,0,0,1,0,0,0,0,4,5,,41aac97e-f9f1-44e2-ac05-87b7804d91b9,0.1003-Default,2016-05-05T13:50:42.1616103+02:00,0,0Win:vsWindowTypeToolWindow Start Page,
ae7ec729-d2a9-4317-94fe-7fa3ac889efc,5,5,1,1,1,1,1,1,1,0,0,0,7,5,,2c2bb8aa-7803-414c-a7db-b556fc545304,0.1004-Default,2016-05-31T19:07:36.2610707+02:00,0,0Win:vsWindowTypeToolWindow Start Page,
112c8133-3aa9-4612-9c90-8fe126d58290,5,1,1,1,1,0,0,1,0,0,0,2,5,5,,b3ff151d-a032-46f6-8aa8-8137ff3a4769,0.1014-Default,2016-08-31T09:57:49.5545725+02:00,0,0Win:vsWindowTypeToolWindow Start Page,
112c8133-3aa9-4612-9c90-8fe126d58290,5,1,1,1,1,0,0,1,0,0,0,2,5,5,,b3ff151d-a032-46f6-8aa8-8137ff3a4769,0.1014-Default,2016-08-31T09:57:49.5545725+02:00,0,,
408c7ec8-4056-4e99-8262-5b1d237d1820,0,0,0,1,1,0,1,1,0,1,0,2,5,6,,295a7c74-74f8-4f9b-84c9-43b50571f7c9,0.1014-Default,2016-09-13T08:47:06.4550355+02:00,0,,
408c7ec8-4056-4e99-8262-5b1d237d1820,0,0,0,1,1,0,1,1,0,1,0,2,5,6,,5714f8be-9789-4828-a780-c6b9cdee155d,0.1014-Default,2016-09-18T08:31:07.0591357+02:00,0,,
408c7ec8-4056-4e99-8262-5b1d237d1820,0,0,0,1,1,0,1,1,0,1,0,2,5,6,,73c2cbc1-1c2c-4051-889a-24aae3bdc4f2,0.1014-Default,2016-10-02T13:22:20.5537031+02:00,0,,
408c7ec8-4056-4e99-8262-5b1d237d1820,0,0,0,1,1,0,1,1,0,1,0,2,5,6,,ba1699aa-19ce-4939-b9c8-ea02449b774d,0.1014-Default,2016-10-06T10:31:03.8307737+02:00,0,0Win:vsWindowTypeDocument EventPublisher.cs,0Doc:CSharp \Invoices\Publisher\EventPublisher.cs
408c7ec8-4056-4e99-8262-5b1d237d1820,0,0,0,1,1,0,1,1,0,1,0,2,5,6,,ba1699aa-19ce-4939-b9c8-ea02449b774d,0.1014-Default,2016-10-06T10:31:03.8307737+02:00,0,,
408c7ec8-4056-4e99-8262-5b1d237d1820,0,0,0,1,1,0,1,1,0,1,0,2,5,6,,5b3ba886-3705-4cc9-9e05-b7e5139d5711,0.1014-Default,2016-10-15T15:06:00.9774587+02:00,0,,
408c7ec8-4056-4e99-8262-5b1d237d1820,0,0,0,1,1,0,1,1,0,1,0,2,5,6,,8fcdcf70-fe51-41b5-b80b-6911ec6eac65,0.1014-Default,2016-10-22T13:02:24.6786616+02:00,0,,
408c7ec8-4056-4e99-8262-5b1d237d1820,0,0,0,1,1,0,1,1,0,1,0,2,5,6,,4f94658c-9588-4ea1-91c3-16b1fb3071d5,0.1014-Default,2016-10-29T11:08:45.5899112+02:00,0,,
306dfe04-1000-491f-9af6-693b48d0287e,5,5,0,0,0,0,1,0,0,1,1,1,6,7,,2adc70e3-573d-4750-9755-c1b5e5bb25b8,0.1003-Default,2016-08-02T10:16:03.779196+02:00,0,0Win:vsWindowTypeDocument Create.cshtml,0Doc:HTMLX create.cshtml
306dfe04-1000-491f-9af6-693b48d0287e,5,5,0,0,0,0,1,0,0,1,1,1,6,7,,14f35b29-1f4c-4a5e-ac2a-0d8ebd206f22,0.1003-Default,2016-08-03T13:32:01.6934534+02:00,0,0Win:vsWindowTypeDocument CrudJobVacancyController.cs,0Doc:CSharp \Emso.WebUi\Controllers\CrudJobVacancyController.cs
306dfe04-1000-491f-9af6-693b48d0287e,5,5,0,0,0,0,1,0,0,1,1,1,6,7,,0a1e8dae-edc6-4c31-b256-01fbbfb52f0c,0.1003-Default,2016-08-18T13:10:31.1477209+02:00,0,0Win:vsWindowTypeDocument rssFeed.js,0Doc:JavaScript \Emso.WebUi\Scripts\custom\rssFeed.js
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,9b60e06a-bde2-4171-810d-6479d9843640,0.1015-Default,2017-01-04T22:28:07.9605401+01:00,0,,
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,9b60e06a-bde2-4171-810d-6479d9843640,0.1015-Default,2017-01-04T22:28:07.9605401+01:00,0,0Win:vsWindowTypeToolWindow Error List,0Doc:CSharp \AccountProvisionService\Adjuncts\ProvisionAdjunct.cs
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,dd6c5765-374d-40a6-9a79-9c4b0790c232,0.1015-Default,2017-01-12T23:33:07.1696428+01:00,0,0Win:vsWindowTypeDocument frmMaint_ApplicationSettings.cs,0Doc:CSharp \AccountProvisionService\Maintenance_Forms\frmMaint_ApplicationSettings.cs
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,dd6c5765-374d-40a6-9a79-9c4b0790c232,0.1015-Default,2017-01-12T23:33:07.1696428+01:00,0,,
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,fe1ffbd1-4c06-4f10-9fc3-dd2067651a4b,0.1015-Default,2017-01-30T23:05:49.0120223+01:00,0,0Win:vsWindowTypeDocument frmDocument.cs,0Doc:CSharp \AccountProvisionService\MainForms\frmDocument.cs
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,2ed189d0-772f-4b95-968c-944e866a602e,0.1015-Default,2017-02-07T23:59:26.2938044+01:00,0,,
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,2ed189d0-772f-4b95-968c-944e866a602e,0.1015-Default,2017-02-07T23:59:26.2938044+01:00,0,0Win:vsWindowTypeDocument MainForm.cs,0Doc:CSharp \AccountProvisionService\MainForms\MainForm.cs
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,1cf41075-4fde-4a55-b8e3-9b5d3ac19cf8,0.1015-Default,2017-02-21T22:34:27.2031631+01:00,0,,
78c2056b-bc39-456d-a152-1a1b31b75486,4,5,0,1,0,0,0,1,0,0,0,0,5,5,,1cf41075-4fde-4a55-b8e3-9b5d3ac19cf8,0.1015-Default,2017-02-21T22:34:27.2031631+01:00,0,0Win:vsWindowTypeDocument UtilityForms.cs,0Doc:CSharp \AccountProvisionService\Utilities\UtilityForms.cs
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,fa20784c-7c21-4f4f-965c-0219d7028b90,0.1014-Default,2016-09-29T15:32:42.5168049+02:00,0,,
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,7e150605-2c06-49c8-836f-7143571e3838,0.1014-Default,2016-10-03T13:48:34.2803727+02:00,0,0Win:vsWindowTypeToolWindow Start Page,
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,0001efd9-3849-481a-86bd-afd47037efb9,0.1014-Default,2016-10-04T15:38:23.2981266+02:00,0,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,da4cf1c8-1e93-482c-a921-c89642cc0cc5,0.1014-Default,2016-10-05T14:57:40.6124295+02:00,0,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \Capita.Reporting.Capstock.Manager.Client\Form1.cs
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,278157b2-b880-410f-9807-9066f2b2f17d,0.1014-Default,2016-10-05T15:19:48.2082501+02:00,0,0Win:vsWindowTypeDocument WorkerRole.cs,0Doc:CSharp \Capita.Documentation.ContentProvider\WorkerRole.cs
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,4abce7e3-1858-4619-b35c-4d1a840326c8,0.1014-Default,2016-10-06T13:19:56.9700649+02:00,0,,
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,10948ef1-3fb9-447a-a43c-b5cf8e4009ed,0.1014-Default,2016-11-01T15:45:19.092993+01:00,0,,
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,10948ef1-3fb9-447a-a43c-b5cf8e4009ed,0.1014-Default,2016-11-01T15:45:19.092993+01:00,0,0Win:vsWindowTypeToolWindow Properties,
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,370addbd-d837-4c68-8ded-4fdd8a30ed5a,0.1014-Default,2016-11-02T16:01:34.1981443+01:00,0,0Win:vsWindowTypeDocument TransientErrorWrapper.cs,0Doc:CSharp \Capita.Reporting.Capstock.Manager.ServiceLogic\TransientError\TransientErrorWrapper.cs
64db556c-ef53-419a-8817-2dfaed612e68,4,5,0,0,0,1,0,0,0,1,0,1,4,6,,e185438d-616e-4b7b-96a4-6619ad30ce8c,0.1014-Default,2016-11-02T16:01:34.2101435+01:00,0,,
