typeid,scope,action,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,a6faa900-977c-4403-8141-15121b372b41,0.1012-Default,00:56:18.8587293,0,00:00:09.8669381,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,a6faa900-977c-4403-8141-15121b372b41,0.1012-Default,00:59:22.6939817,0,00:00:07.0769076,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,a6faa900-977c-4403-8141-15121b372b41,0.1012-Default,01:04:43.8937889,0,00:00:11.1345829,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,a6faa900-977c-4403-8141-15121b372b41,0.1012-Default,01:08:11.9419961,0,00:00:10.8228605,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml.cs,0Doc:CSharp mainmethodbuilderview.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,a6faa900-977c-4403-8141-15121b372b41,0.1012-Default,01:15:38.8267267,0,00:00:08.2019485,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,21:00:14.9000626,0,00:00:01.5210614,0Win:vsWindowTypeDocument Theme.Controls.Defaults.xaml,0Doc:XAML Theme.Controls.Defaults.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,21:19:27.5005997,0,00:00:09.7920657,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml.cs,0Doc:CSharp MainMethodBuilderView.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,21:21:26.9370773,0,00:00:07.3090135,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,21:28:28.7430231,0,00:00:07.2886084,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,21:32:11.0522647,0,00:00:06.1969000,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml.cs,0Doc:CSharp MainMethodBuilderView.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,21:37:51.5840154,0,00:00:13.0180487,0Win:vsWindowTypeDocument Diff - FlexOp.csproj;HEAD vs. FlexOp.csproj,0Doc:Plain Text FlexOp - Copy.csproj
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,22:06:01.1291408,0,00:00:07.9770019,0Win:vsWindowTypeDocument MainSequenceBuilderView.xaml,0Doc:XAML MainSequenceBuilderView.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,22:18:09.4053306,0,00:00:09.9480062,0Win:vsWindowTypeToolWindow Properties,0Doc:XAML MainInstrumentView.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,22:26:42.9997837,0,00:00:08.4940021,0Win:vsWindowTypeToolWindow Properties,0Doc:XAML MainInstrumentView.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,23:11:56.5211665,0,00:00:08.8770008,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,e0dbd311-d42f-4b74-8f53-8d23dd056899,0.1012-Default,23:13:51.3696509,0,00:00:09.6940140,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,144b5d87-e8a3-4d5a-a576-60b3420080d9,0.1012-Default,23:49:20.9951761,0,00:00:08.8140059,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,144b5d87-e8a3-4d5a-a576-60b3420080d9,0.1012-Default,23:52:20.1426676,0,00:00:09.1280047,0Win:vsWindowTypeToolWindow Team Explorer - Changes,0Doc:CSharp mainmethodbuilderview.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,144b5d87-e8a3-4d5a-a576-60b3420080d9,0.1012-Default,23:56:02.4930176,0,00:00:00.6259985,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,144b5d87-e8a3-4d5a-a576-60b3420080d9,0.1012-Default,00:00:13.1462156,0,00:00:06.1029563,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,4c366019-b35b-4d86-9cbc-75be6ff34399,0.1012-Default,20:22:58.0999892,0,00:00:16.3580304,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,20:33:46.7658294,0,00:00:11.9541223,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,20:36:08.1054933,0,00:00:09.0912517,0Win:vsWindowTypeDocument ucLibraryList.xaml,0Doc:XAML uclibrarylist.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,20:51:48.5437667,0,00:00:14.5120038,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,20:54:39.9347822,0,00:00:10.5259166,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:05:41.7317607,0,00:00:09.1529979,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:09:05.4557758,0,00:00:12.2677672,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml.cs,0Doc:CSharp mainmethodbuilderview.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:15:10.9801039,0,00:00:12.4143630,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:17:05.7415712,0,00:00:07.8290027,0Win:vsWindowTypeDocument ucMethodNotes.xaml,0Doc:XAML ucMethodNotes.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:19:26.1340552,0,00:00:08.5879976,0Win:vsWindowTypeDocument ucMethodNotes.xaml,0Doc:XAML ucMethodNotes.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:21:20.9258086,0,00:00:08.2670030,0Win:vsWindowTypeDocument ucMethodNotes.xaml,0Doc:XAML ucMethodNotes.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:24:40.1849034,0,00:00:08.1550495,0Win:vsWindowTypeDocument ucMethodRoutineItem.xaml,0Doc:XAML ucMethodRoutineItem.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:26:56.395087,0,00:00:01.0709991,0Win:vsWindowTypeDocument MethodRoutineListSampleData.xaml,0Doc:XAML MethodRoutineListSampleData.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:29:13.3841748,0,00:00:00.5249980,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:31:24.6928364,0,00:00:00.5689976,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:39:52.0909145,0,00:00:13.4395134,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:40:46.3548072,0,00:00:01.1120024,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml.cs,0Doc:CSharp mainmethodbuilderview.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:44:47.9773165,0,00:00:11.4301825,0Win:vsWindowTypeDocument Theme.Controls.Defaults.xaml,0Doc:XAML Theme.Controls.Defaults.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:46:19.3430916,0,00:00:10.4949988,0Win:vsWindowTypeDocument ucMethodRoutineItem.xaml,0Doc:XAML ucMethodRoutineItem.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,21:50:04.2236907,0,00:00:07.6079759,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,22:33:07.2004649,0,00:00:00.8558068,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,22:33:58.3019602,0,00:00:13.9662052,0Win:vsWindowTypeDocument ucMethodNotes.xaml,0Doc:XAML ucMethodNotes.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,22:34:21.9786143,0,00:00:00.5599647,0Win:vsWindowTypeDocument ucMethodNotes.xaml,0Doc:XAML ucMethodNotes.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,22:36:40.545387,0,00:00:08.7025088,0Win:vsWindowTypeDocument ucMethodNotes.xaml,0Doc:XAML ucMethodNotes.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,22:53:55.2796853,0,00:00:11.0719361,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,22:56:04.4079391,0,00:00:09.0119464,0Win:vsWindowTypeDocument Views\MethodBuilderView\ucMethodNotes.xaml.cs,0Doc:CSharp ucMethodNotes.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,23:02:56.514896,0,00:00:08.0115895,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,23:24:23.5808305,0,00:00:07.1239596,0Win:vsWindowTypeDocument MethodBuilder.cs,0Doc:CSharp MethodBuilder.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,23:31:02.5710838,0,00:00:07.7160004,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,23:35:51.1584483,0,00:00:07.2999558,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,23:37:27.496967,0,00:00:14.2617310,0Win:vsWindowTypeDocument MethodBuilder.cs,0Doc:CSharp MethodBuilder.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,00:01:15.7480968,0,00:00:10.0848535,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,00:02:43.8990792,0,00:00:07.7039977,0Win:vsWindowTypeDocument Views\MethodBuilderView\ucMethodNotes.xaml.cs,0Doc:CSharp ucMethodNotes.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,00:46:47.1205173,0,00:00:12.6281684,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:09:12.0411436,0,00:00:10.3500164,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:10:28.0261061,0,00:00:08.0730024,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:18:07.1014234,0,00:00:09.4819300,0Win:vsWindowTypeDocument Views\MethodBuilderView\ucMethodNotes.xaml.cs,0Doc:CSharp ucMethodNotes.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:25:06.157201,0,00:00:07.8864967,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:27:17.3370937,0,00:00:08.5010019,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:30:51.1143047,0,00:00:09.2300004,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:34:36.1702441,0,00:00:09.0940177,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:41:44.9558441,0,00:00:08.2644173,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml.cs,0Doc:CSharp mainmethodbuilderview.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:43:37.9022953,0,00:00:06.8110014,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:48:11.728472,0,00:00:07.0250019,0Win:vsWindowTypeDocument Views\MethodBuilderView\ucMethodNotes.xaml.cs,0Doc:CSharp ucMethodNotes.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:49:25.0299609,0,00:00:09.0370026,0Win:vsWindowTypeDocument Views\MethodBuilderView\ucMethodNotes.xaml.cs,0Doc:CSharp ucMethodNotes.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,01:55:58.8962666,0,00:00:06.5470021,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,02:00:40.9211489,0,00:00:07.2065914,0Win:vsWindowTypeOutput Output,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,02:10:40.0901943,0,00:00:07.2544472,0Win:vsWindowTypeToolWindow Team Explorer - Home,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,4e66017b-2cd8-48e6-86a3-498f1b0904c6,0.1012-Default,02:14:06.832473,0,00:00:06.6645253,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp method_modelview.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,18:31:11.0885177,0,00:00:09.1810008,0Win:vsWindowTypeDocument Method_ModelView.cs,0Doc:CSharp Method_ModelView.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,18:43:57.8705218,0,00:00:07.2010035,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XAML Theme.Controls.Defaults.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,18:46:31.7054782,0,00:00:07.6670024,0Win:vsWindowTypeDocument MethodSchedule.cs,0Doc:CSharp MethodSchedule.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,18:47:28.0937458,0,00:00:06.1109954,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp MethodSchedule.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,18:52:30.0894094,0,00:00:17.3866803,0Win:vsWindowTypeToolWindow Team Explorer - Changes,0Doc:CSharp MethodSchedule.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,18:55:37.1669409,0,00:00:02.1380003,0Win:vsWindowTypeDocument ucContent_L_VialDisplacementVolume.xaml,0Doc:XAML ucContent_L_VialDisplacementVolume.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,19:02:38.0444288,0,00:00:12.5789723,0Win:vsWindowTypeToolWindow Properties,0Doc:CSharp ucContent_L_VialDisplacementVolume.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,19:04:27.2080453,0,00:00:32.1404593,0Win:vsWindowTypeDocument MethodSchedule.cs,0Doc:CSharp MethodSchedule.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,398c99c3-c976-4c67-ab04-258d4bdacac6,0.1012-Default,19:06:11.7605681,0,00:00:15.1142739,0Win:vsWindowTypeDocument ucContent_L_VialDisplacementVolume.xaml.cs,0Doc:CSharp ucContent_L_VialDisplacementVolume.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,6bc3e8c9-5f05-437e-864b-c6fbd867111d,0.1012-Default,21:32:32.345829,0,00:00:09.4200043,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml,0Doc:XAML mainmethodbuilderview.xaml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,6bc3e8c9-5f05-437e-864b-c6fbd867111d,0.1012-Default,21:33:31.6871522,0,00:00:07.8120342,0Win:vsWindowTypeDocument ucMethodRoutine.xaml.cs,0Doc:CSharp ucmethodroutine.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,6bc3e8c9-5f05-437e-864b-c6fbd867111d,0.1012-Default,21:34:56.8357986,0,00:00:10.6380021,0Win:vsWindowTypeDocument MainMethodBuilderView.xaml.cs,0Doc:CSharp mainmethodbuilderview.xaml.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,6bc3e8c9-5f05-437e-864b-c6fbd867111d,0.1012-Default,21:40:48.582738,0,00:00:06.6490005,0Win:vsWindowTypeToolWindow Properties,0Doc:XAML mainmethodbuilderview.xaml
